epoch,phase,cycle_slip
73656,22657123.19114222,0
73657,22655386.004824575,0
73658,22653648.288680144,0
73659,22651910.05282972,0
73660,22650171.288562912,0
73661,22648431.998783596,0
73662,22646692.182317585,0
73663,22644951.844111003,0
73664,22643210.979449816,0
73665,22641469.58981288,0
73666,22639727.67488146,0
73667,22637985.233158108,0
73668,22636242.26931758,0
73669,22634498.77788851,0
73670,22632754.761746023,0
73671,22631010.21962857,0
73672,22629265.153599225,0
73673,22627519.55916334,0
73674,22625773.444528308,0
73675,22624026.803335898,0
73676,22622279.634722766,0
73677,22620531.941579662,0
73678,22618783.723365586,0
73679,22617034.9801762,0
73680,22615285.709832564,0
73681,22613535.91676615,0
73682,22611785.596665476,0
73683,22610034.751371246,0
73684,22608283.382421523,0
73685,22606531.484806485,0
73686,22604779.063920554,0
73687,22603026.115936365,0
73688,22601272.64572735,0
73689,22599518.649213996,0
73690,22597764.127230108,0
73691,22596009.079977352,0
73692,22594253.507274076,0
73693,22592497.406538058,0
73694,22590740.78405563,0
73695,22588983.63363943,0
73696,22587225.958561514,0
73697,22585467.760071054,0
73698,22583709.034284096,0
73699,22581949.783685993,0
73700,22580190.007351212,0
73701,22578429.704430986,0
73702,22576668.878706537,0
73703,22574907.523943983,0
73704,22573145.645602774,0
73705,22571383.243392542,0
73706,22569620.3140792,0
73707,22567856.858453643,0
73708,22566092.878352646,0
73709,22564328.37400476,0
73710,22562563.342826426,0
73711,22560797.78499585,0
73712,22559031.703349795,0
73713,22557265.095536124,0
73714,22555497.961271312,0
73715,22553730.30618416,0
73716,22551962.12096641,0
73717,22550193.412268266,0
73718,22548424.17565469,0
73719,22546654.414301984,0
73720,22544884.12817122,0
73721,22543113.316394847,0
73722,22541341.979423314,0
73723,22539570.115508594,0
73724,22537797.728221063,0
73725,22536024.814016644,0
73726,22534251.375874918,0
73727,22532477.410371274,0
73728,22530702.918700706,0
73729,22528927.903220154,0
73730,22527152.359716736,0
73731,22525376.292018883,0
73732,22523599.70005424,0
73733,22521822.581509236,0
73734,22520044.936912794,0
73735,22518266.76843702,0
73736,22516488.07217409,0
73737,22514708.85130011,0
73738,22512929.102858257,0
73739,22511148.83125364,0
73740,22509368.031745587,0
73741,22507586.708279654,0
73742,22505804.859913167,0
73743,22504022.483608074,0
73744,22502239.582962003,0
73745,22500456.157775015,0
73746,22498672.2045023,0
73747,22496887.728476647,0
73748,22495102.7238703,0
73749,22493317.194799345,0
73750,22491531.140423972,0
73751,22489744.559547257,0
73752,22487957.453775346,0
73753,22486169.820691258,0
73754,22484381.66129654,0
73755,22482592.979305133,0
73756,22480803.771250013,0
73757,22479014.03746606,0
73758,22477223.77868314,0
73759,22475432.989754736,0
73760,22473641.67778745,0
73761,22471849.84113864,0
73762,22470057.477645196,0
73763,22468264.588559397,0
73764,22466471.17318228,0
73765,22464677.230841618,0
73766,22462882.76665008,0
73767,22461087.774277754,0
73768,22459292.254847225,0
73769,22457496.213362817,0
73770,22455699.644086912,0
73771,22453902.548717584,0
73772,22452104.926778004,0
73773,22450306.78065028,0
73774,22448508.106991306,0
73775,22446708.90817519,0
73776,22444909.18534116,0
73777,22443108.9340218,0
73778,22441308.159674924,0
73779,22439506.85823806,0
73780,22437705.030147754,0
73781,22435902.67977112,0
73782,22434099.798283163,0
73783,22432296.39432861,0
73784,22430492.463339537,0
73785,22428688.008060172,0
73786,22426883.024549007,0
73787,22425077.515548754,0
73788,22423271.483328905,0
73789,22421464.921672057,0
73790,22419657.83674701,0
73791,22417850.225661263,0
73792,22416042.088428356,0
73793,22414233.425433505,0
73794,22412424.23637944,0
73795,22410614.522100043,0
73796,22408804.280603785,0
73797,22406993.515164968,0
73798,22405182.221468784,0
73799,22403370.402752794,0
73800,22401558.05873054,0
73801,22399745.189415332,0
73802,22397931.794884816,0
73803,22396117.872092593,0
73804,22394303.42398195,0
73805,22392488.45083878,0
73806,22390672.95021609,0
73807,22388856.92437445,0
73808,22387040.373853166,0
73809,22385223.296654396,0
73810,22383405.697064478,0
73811,22381587.567645937,0
73812,22379768.912789002,0
73813,22377949.728906482,0
73814,22376130.025211602,0
73815,22374309.790165022,0
73816,22372489.03402712,0
73817,22370667.74840706,0
73818,22368845.936641093,0
73819,22367023.603030313,0
73820,22365200.740805898,0
73821,22363377.35001788,0
73822,22361553.43736115,0
73823,22359728.995122466,0
73824,22357904.030752875,0
73825,22356078.538910963,0
73826,22354252.521101035,0
73827,22352425.97939087,0
73828,22350598.906767976,0
73829,22348771.31225832,0
73830,22346943.191666722,0
73831,22345114.542075776,0
73832,22343285.369033825,0
73833,22341455.671603974,0
73834,22339625.446448337,0
73835,22337794.69332584,0
73836,22335963.417311538,0
73837,22334131.61474299,0
73838,22332299.28354654,0
73839,22330466.429546326,0
73840,22328633.047164436,0
73841,22326799.139096327,0
73842,22324964.70734353,0
73843,22323129.748011965,0
73844,22321294.262270864,0
73845,22319458.251821987,0
73846,22317621.714919377,0
73847,22315784.65242912,0
73848,22313947.064212155,0
73849,22312108.94925169,0
73850,22310270.307177532,0
73851,22308431.139783304,0
73852,22306591.448747933,0
73853,22304751.22839632,0
73854,22302910.48299556,0
73855,22301069.212866772,0
73856,22299227.413980585,0
73857,22297385.09245104,0
73858,22295542.243500877,0
73859,22293698.868368104,0
73860,22291854.96865782,0
73861,22290010.54247473,0
73862,22288165.59020729,0
73863,22286320.10913356,0
73864,22284474.104456816,0
73865,22282627.573164955,0
73866,22280780.517481353,0
73867,22278932.932166856,0
73868,22277084.82472768,0
73869,22275236.190481406,0
73870,22273387.028629288,0
73871,22271537.34187438,0
73872,22269687.130333282,0
73873,22267836.390310343,0
73874,22265985.126572873,0
73875,22264133.336011503,0
73876,22262281.017885022,0
73877,22260428.17402711,0
73878,22258574.806845702,0
73879,22256720.907665536,0
73880,22254866.487549715,0
73881,22253011.542761486,0
73882,22251156.07133514,0
73883,22249300.07039234,0
73884,22247443.544722326,0
73885,22245586.49287694,0
73886,22243728.916683137,0
73887,22241870.814045686,0
73888,22240012.18437369,0
73889,22238153.02840139,0
73890,22236293.348061547,0
73891,22234433.139998004,0
73892,22232572.406843033,0
73893,22230711.147918664,0
73894,22228849.3606032,0
73895,22226987.050078586,0
73896,22225124.21275251,0
73897,22223260.847949468,0
73898,22221396.95854562,0
73899,22219532.54346824,0
73900,22217667.60356786,0
73901,22215802.134735968,0
73902,22213936.141440306,0
73903,22212069.621970747,0
73904,22210202.5766187,0
73905,22208335.00478717,0
73906,22206466.906625286,0
73907,22204598.28266471,0
73908,22202729.134116475,0
73909,22200859.45672156,0
73910,22198989.256741,0
73911,22197118.52695051,0
73912,22195247.27335252,0
73913,22193375.494433884,0
73914,22191503.190155156,0
73915,22189630.35389315,0
73916,22187756.998710275,0
73917,22185883.11430806,0
73918,22184008.70334954,0
73919,22182133.768106185,0
73920,22180258.304467607,0
73921,22178382.316774853,0
73922,22176505.803873304,0
73923,22174628.762293432,0
73924,22172751.1972886,0
73925,22170873.1042897,0
73926,22168994.486296885,0
73927,22167115.343604147,0
73928,22165235.67112334,0
73929,22163355.47599768,0
73930,22161474.754236586,0
73931,22159593.505727123,0
73932,22157711.730573595,0
73933,22155829.431212824,0
73934,22153946.603487063,0
73935,22152063.251686934,0
73936,22150179.37541041,0
73937,22148294.970094796,0
73938,22146410.03908456,0
73939,22144524.583150037,0
73940,22142638.59950494,0
73941,22140752.09219752,0
73942,22138865.057064906,0
73943,22136977.49653263,0
73944,22135089.410582382,0
73945,22133200.797697227,0
73946,22131311.66003183,0
73947,22129421.99590034,0
73948,22127531.804806586,0
73949,22125641.085826967,0
73950,22123749.84541437,0
73951,22121858.07681207,0
73952,22119965.78388262,0
73953,22118072.9624106,0
73954,22116179.61627805,0
73955,22114285.745269492,0
73956,22112391.345313944,0
73957,22110496.421977367,0
73958,22108600.970853683,0
73959,22106704.994715925,0
73960,22104808.49175915,0
73961,22102911.464158986,0
73962,22101013.910969183,0
73963,22099115.829302903,0
73964,22097217.223385964,0
73965,22095318.094153963,0
73966,22093418.4341138,0
73967,22091518.25012122,0
73968,22089617.539116707,0
73969,22087716.304781582,0
73970,22085814.54297912,0
73971,22083912.253244232,0
73972,22082009.441035185,0
73973,22080106.101467934,0
73974,22078202.232267067,0
73975,22076297.84345212,0
73976,22074392.924135227,0
73977,22072487.482584625,0
73978,22070581.51087309,0
73979,22068675.016752392,0
73980,22066767.992916908,0
73981,22064860.44838465,0
73982,22062952.37399915,0
73983,22061043.775939792,0
73984,22059134.648723356,0
73985,22057224.998515476,0
73986,22055314.822757147,0
73987,22053404.118223887,0
73988,22051492.889769256,0
73989,22049581.135209717,0
73990,22047668.85221249,0
73991,22045756.04658349,0
73992,22043842.715671062,0
73993,22041928.854005244,0
73994,22040014.472784545,0
73995,22038099.560787696,0
73996,22036184.12724096,0
73997,22034268.163533665,0
73998,22032351.674312185,0
73999,22030434.662215516,0
74000,22028517.122903027,0
74001,22026599.05642096,0
74002,22024680.463833887,0
74003,22022761.348300222,0
74004,22020841.702637017,0
74005,22018921.53546653,0
74006,22017000.83694364,0
74007,22015079.61855762,0
74008,22013157.871103834,0
74009,22011235.597648934,0
74010,22009312.801825747,0
74011,22007389.47401669,0
74012,22005465.627337463,0
74013,22003541.248360466,0
74014,22001616.34903929,0
74015,21999690.9194558,0
74016,21997764.964690242,0
74017,21995838.48676311,0
74018,21993911.482518088,0
74019,21991983.949964106,0
74020,21990055.894204196,0
74021,21988127.31189191,0
74022,21986198.204133518,0
74023,21984268.568325814,0
74024,21982338.40923774,0
74025,21980407.722921472,0
74026,21978476.510174613,0
74027,21976544.773806814,0
74028,21974612.510148387,0
74029,21972679.719888225,0
74030,21970746.40577705,0
74031,21968812.56455743,0
74032,21966878.19827275,0
74033,21964943.307266917,0
74034,21963007.886463873,0
74035,21961071.943635,0
74036,21959135.47375531,0
74037,21957198.479093395,0
74038,21955260.95667393,0
74039,21953322.90962415,0
74040,21951384.33743901,0
74041,21949445.239543498,0
74042,21947505.6144326,0
74043,21945565.462316893,0
74044,21943624.788365506,0
74045,21941683.589347105,0
74046,21939741.862367436,0
74047,21937799.607489303,0
74048,21935856.83122952,0
74049,21933913.52483767,0
74050,21931969.693651546,0
74051,21930025.339197163,0
74052,21928080.458844107,0
74053,21926135.050472185,0
74054,21924189.118867178,0
74055,21922242.6600693,0
74056,21920295.67537119,0
74057,21918348.166610375,0
74058,21916400.131565392,0
74059,21914451.56935053,0
74060,21912502.482926123,0
74061,21910552.868387144,0
74062,21908602.73308677,0
74063,21906652.06736283,0
74064,21904700.877588652,0
74065,21902749.16425012,0
74066,21900796.922256142,0
74067,21898844.15559036,0
74068,21896890.864008915,0
74069,21894937.04548234,0
74070,21892982.702772424,0
74071,21891027.835666277,0
74072,21889072.441369403,0
74073,21887116.52022671,0
74074,21885160.07384242,0
74075,21883203.10370436,0
74076,21881245.604576025,0
74077,21879287.585243575,0
74078,21877329.036026556,0
74079,21875369.961514223,0
74080,21873410.364921942,0
74081,21871450.238802955,0
74082,21869489.58810414,0
74083,21867528.414799754,0
74084,21865566.710899714,0
74085,21863604.485309288,0
74086,21861641.732855428,0
74087,21859678.45338758,0
74088,21857714.650645174,0
74089,21855750.32156506,0
74090,21853785.465570495,0
74091,21851820.08538689,0
74092,21849854.179687873,0
74093,21847887.75043138,0
74094,21845920.793415748,0
74095,21843953.311521288,0
74096,21841985.304598063,0
74097,21840016.772115737,0
74098,21838047.71342598,0
74099,21836078.1291997,0
74100,21834108.022546146,0
74101,21832137.385675695,0
74102,21830166.22669353,0
74103,21828194.538839556,0
74104,21826222.330360953,0
74105,21824249.592001554,0
74106,21822276.333456606,0
74107,21820302.54203479,0
74108,21818328.229564086,0
74109,21816353.392325733,0
74110,21814378.028648105,0
74111,21812402.13892994,0
74112,21810425.727293614,0
74113,21808448.78752919,0
74114,21806471.320790738,0
74115,21804493.33174774,0
74116,21802514.816409703,0
74117,21800535.773876403,0
74118,21798556.206770044,0
74119,21796576.116937052,0
74120,21794595.49966497,0
74121,21792614.35484386,0
74122,21790632.68975266,0
74123,21788650.49424375,0
74124,21786667.777264424,0
74125,21784684.53239166,0
74126,21782700.764401667,0
74127,21780716.47009733,0
74128,21778731.652678818,0
74129,21776746.30401737,0
74130,21774760.43479559,0
74131,21772774.039768867,0
74132,21770787.11997915,0
74133,21768799.673509177,0
74134,21766811.700555798,0
74135,21764823.207191892,0
74136,21762834.186266422,0
74137,21760844.638623387,0
74138,21758854.565783057,0
74139,21756863.969289433,0
74140,21754872.84551672,0
74141,21752881.20025434,0
74142,21750889.026968043,0
74143,21748896.328039367,0
74144,21746903.105589353,0
74145,21744909.358312562,0
74146,21742915.085066207,0
74147,21740920.28530178,0
74148,21738924.963858273,0
74149,21736929.114283886,0
74150,21734932.73952381,0
74151,21732935.839563783,0
74152,21730938.415448222,0
74153,21728940.46676628,0
74154,21726941.99211336,0
74155,21724942.994495306,0
74156,21722943.467349865,0
74157,21720943.419212956,0
74158,21718942.84206173,0
74159,21716941.74474068,0
74160,21714940.120486606,0
74161,21712937.97126533,0
74162,21710935.294410434,0
74163,21708932.094441425,0
74164,21706928.371310517,0
74165,21704924.121606164,0
74166,21702919.34530598,0
74167,21700914.043701407,0
74168,21698908.219743755,0
74169,21696901.870873533,0
74170,21694894.994741138,0
74171,21692887.597118866,0
74172,21690879.670894302,0
74173,21688871.22192528,0
74174,21686862.248485126,0
74175,21684852.748220794,0
74176,21682842.7253387,0
74177,21680832.175419774,0
74178,21678821.098705586,0
74179,21676809.50116281,0
74180,21674797.37665958,0
74181,21672784.72875021,0
74182,21670771.554270826,0
74183,21668757.854568467,0
74184,21666743.63200987,0
74185,21664728.88278356,0
74186,21662713.609286852,0
74187,21660697.81177257,0
74188,21658681.489262298,0
74189,21656664.642630666,0
74190,21654647.26834665,0
74191,21652629.369644128,0
74192,21650610.949294455,0
74193,21648592.002900608,0
74194,21646572.531209953,0
74195,21644552.534396682,0
74196,21642532.01447107,0
74197,21640510.96796189,0
74198,21638489.397646587,0
74199,21636467.299875434,0
74200,21634444.681491304,0
74201,21632421.53677101,0
74202,21630397.869140845,0
74203,21628373.673208192,0
74204,21626348.95383134,0
74205,21624323.7102785,0
74206,21622297.943820275,0
74207,21620271.649451356,0
74208,21618244.831725758,0
74209,21616217.491407596,0
74210,21614189.624169577,0
74211,21612161.23221204,0
74212,21610132.315184314,0
74213,21608102.876532286,0
74214,21606072.911682885,0
74215,21604042.420201655,0
74216,21602011.407249484,0
74217,21599979.867953625,0
74218,21597947.80378941,0
74219,21595915.216307454,0
74220,21593882.10425126,0
74221,21591848.4660048,0
74222,21589814.306406543,0
74223,21587779.619135212,0
74224,21585744.408691958,0
74225,21583708.674901612,0
74226,21581672.414503325,0
74227,21579635.630836774,0
74228,21577598.32258882,0
74229,21575560.489117205,0
74230,21573522.13213794,0
74231,21571483.250977352,0
74232,21569443.844904102,0
74233,21567403.914966542,0
74234,21565363.460136034,0
74235,21563322.481524076,0
74236,21561280.97516503,0
74237,21559238.9495859,0
74238,21557196.395979457,0
74239,21555153.320281096,0
74240,21553109.71893086,0
74241,21551065.592658967,0
74242,21549020.94508722,0
74243,21546975.770355944,0
74244,21544930.071749795,0
74245,21542883.850970782,0
74246,21540837.100985445,0
74247,21538789.830901727,0
74248,21536742.036104098,0
74249,21534693.714898944,0
74250,21532644.87149529,0
74251,21530595.505128898,0
74252,21528545.61139915,0
74253,21526495.196331553,0
74254,21524444.254205693,0
74255,21522392.792053044,0
74256,21520340.798720796,0
74257,21518288.28894599,0
74258,21516235.250916366,0
74259,21514181.687727876,0
74260,21512127.60350433,0
74261,21510072.99215623,0
74262,21508017.86068792,0
74263,21505962.201899834,0
74264,21503906.018627245,0
74265,21501849.31475329,0
74266,21499792.084684137,0
74267,21497734.332550183,0
74268,21495676.05313835,0
74269,21493617.24776429,0
74270,21491557.92345023,0
74271,21489498.07490669,0
74272,21487437.698006306,0
74273,21485376.800711516,0
74274,21483315.37936509,0
74275,21481253.43275686,0
74276,21479190.96485041,0
74277,21477127.96948078,0
74278,21475064.451444715,0
74279,21473000.408695355,0
74280,21470935.842808455,0
74281,21468870.754423507,0
74282,21466805.140768975,0
74283,21464739.00229451,0
74284,21462672.34255233,0
74285,21460605.157338157,0
74286,21458537.448102538,0
74287,21456469.21691229,0
74288,21454400.45920729,0
74289,21452331.178683884,0
74290,21450261.375969645,0
74291,21448191.046830032,0
74292,21446120.19495986,0
74293,21444048.818821173,0
74294,21441976.920943435,0
74295,21439904.498980146,0
74296,21437831.551080957,0
74297,21435758.079916127,0
74298,21433684.088313285,0
74299,21431609.57073078,0
74300,21429534.528977025,0
74301,21427458.963545267,0
74302,21425382.87528395,0
74303,21423306.26109817,0
74304,21421229.126232512,0
74305,21419151.46805075,0
74306,21417073.28468047,0
74307,21414994.578630406,0
74308,21412915.349078335,0
74309,21410835.592569396,0
74310,21408755.317003857,0
74311,21406674.515445888,0
74312,21404593.190922312,0
74313,21402511.34599823,0
74314,21400428.970619284,0
74315,21398346.077188816,0
74316,21396262.65884644,0
74317,21394178.71738567,0
74318,21392094.250176672,0
74319,21390009.262547728,0
74320,21387923.75153871,0
74321,21385837.714649584,0
74322,21383751.1581602,0
74323,21381664.075567655,0
74324,21379576.467814542,0
74325,21377488.340230387,0
74326,21375399.688553434,0
74327,21373310.511190236,0
74328,21371220.812060818,0
74329,21369130.590449862,0
74330,21367039.848574102,0
74331,21364948.578183215,0
74332,21362856.78441869,0
74333,21360764.468383886,0
74334,21358671.630339753,0
74335,21356578.27091306,0
74336,21354484.38643896,0
74337,21352389.975409772,0
74338,21350295.04516461,0
74339,21348199.590051636,0
74340,21346103.613886617,0
74341,21344007.110680047,0
74342,21341910.08877943,0
74343,21339812.539368942,0
74344,21337714.471460998,0
74345,21335615.876375932,0
74346,21333516.760548186,0
74347,21331417.120789498,0
74348,21329316.96091813,0
74349,21327216.274436567,0
74350,21325115.06449378,0
74351,21323013.33253385,0
74352,21320911.080130193,0
74353,21318808.297894504,0
74354,21316705.001280308,0
74355,21314601.176396128,0
74356,21312496.833223544,0
74357,21310391.96438774,0
74358,21308286.56946281,0
74359,21306180.65394336,0
74360,21304074.216369018,0
74361,21301967.254801035,0
74362,21299859.770893447,0
74363,21297751.765345268,0
74364,21295643.236329056,0
74365,21293534.18361904,0
74366,21291424.60875639,0
74367,21289314.51002849,0
74368,21287203.88915057,0
74369,21285092.745806918,0
74370,21282981.081445664,0
74371,21280868.891947914,0
74372,21278756.18055026,0
74373,21276642.946470656,0
74374,21274529.18916683,0
74375,21272414.909757446,0
74376,21270300.108712744,0
74377,21268184.783320017,0
74378,21266068.934869558,0
74379,21263952.564455878,0
74380,21261835.673243407,0
74381,21259718.257253546,0
74382,21257600.318748765,0
74383,21255481.857347384,0
74384,21253362.877375484,0
74385,21251243.36907272,0
74386,21249123.34249291,0
74387,21247002.79354771,0
74388,21244881.718415376,0
74389,21242760.123280294,0
74390,21240638.006298654,0
74391,21238515.363936063,0
74392,21236392.200723585,0
74393,21234268.516895667,0
74394,21232144.309802897,0
74395,21230019.5798864,0
74396,21227894.32896941,0
74397,21225768.551997103,0
74398,21223642.255861033,0
74399,21221515.438259676,0
74400,21219388.094923675,0
74401,21217260.233354233,0
74402,21215131.845030792,0
74403,21213002.936216194,0
74404,21210873.50627906,0
74405,21208743.553764038,0
74406,21206613.07807292,0
74407,21204482.081671786,0
74408,21202350.561738513,0
74409,21200218.52161148,0
74410,21198085.95716026,0
74411,21195952.870845012,0
74412,21193819.26258688,0
74413,21191685.13367839,0
74414,21189550.480797645,0
74415,21187415.3061394,0
74416,21185279.609644387,0
74417,21183143.392808706,0
74418,21181006.65136146,0
74419,21178869.38925487,0
74420,21176731.605843566,0
74421,21174593.300126504,0
74422,21172454.471461855,0
74423,21170315.12159245,0
74424,21168175.249400076,0
74425,21166034.854743704,0
74426,21163893.939284902,0
74427,21161752.502997514,0
74428,21159610.541399416,0
74429,21157468.05908542,0
74430,21155325.054408867,0
74431,21153181.53381958,0
74432,21151037.48702113,0
74433,21148892.9154298,0
74434,21146747.827327315,0
74435,21144602.214951247,0
74436,21142456.0807107,0
74437,21140309.425013084,0
74438,21138162.246511977,0
74439,21136014.548455372,0
74440,21133866.328082986,0
74441,21131717.58556974,0
74442,21129568.321582947,0
74443,21127418.53746512,0
74444,21125268.2301136,0
74445,21123117.401328195,0
74446,21120966.051182035,0
74447,21118814.178731106,0
74448,21116661.786393315,0
74449,21114508.869244907,0
74450,21112355.434235506,0
74451,21110201.47712093,0
74452,21108046.99774444,0
74453,21105891.996921524,0
74454,21103736.475395523,0
74455,21101580.432423137,0
74456,21099423.86504147,0
74457,21097266.780154813,0
74458,21095109.171525285,0
74459,21092951.044371765,0
74460,21090792.39375794,0
74461,21088633.220491424,0
74462,21086473.528595507,0
74463,21084313.31297172,0
74464,21082152.58004086,0
74465,21079991.32193831,0
74466,21077829.543509357,0
74467,21075667.245259326,0
74468,21073504.425971497,0
74469,21071341.08429226,0
74470,21069177.220986363,0
74471,21067012.8377109,0
74472,21064847.932752177,0
74473,21062682.50624346,0
74474,21060516.558368657,0
74475,21058350.09222555,0
74476,21056183.103773445,0
74477,21054015.5931054,0
74478,21051847.56409849,0
74479,21049679.009392504,0
74480,21047509.9369162,0
74481,21045340.34346211,0
74482,21043170.22850076,0
74483,21040999.59197235,0
74484,21038828.435444348,0
74485,21036656.757805828,0
74486,21034484.560101446,0
74487,21032311.83940879,0
74488,21030138.597530212,0
74489,21027964.83867398,0
74490,21025790.558969308,0
74491,21023615.75557657,0
74492,21021440.429948192,0
74493,21019264.5881996,0
74494,21017088.22302511,0
74495,21014911.337036904,0
74496,21012733.930250194,0
74497,21010556.00377106,0
74498,21008377.556639437,0
74499,21006198.59102632,0
74500,21004019.101218283,0
74501,21001839.09066991,0
74502,20999658.56107148,0
74503,20997477.511261575,0
74504,20995295.940021507,0
74505,20993113.84911505,0
74506,20990931.237105872,0
74507,20988748.1050278,0
74508,20986564.450156394,0
74509,20984380.279743508,0
74510,20982195.5847548,0
74511,20980010.372195512,0
74512,20977824.63907973,0
74513,20975638.380666014,0
74514,20973451.607111417,0
74515,20971264.311165426,0
74516,20969076.496250268,0
74517,20966888.15773455,0
74518,20964699.303205933,0
74519,20962509.9262227,0
74520,20960320.031919803,0
74521,20958129.61519696,0
74522,20955938.67590931,0
74523,20953747.217738047,0
74524,20951555.240588192,0
74525,20949362.74387829,0
74526,20947169.724740837,0
74527,20944976.188874055,0
74528,20942782.13030109,0
74529,20940587.552945044,0
74530,20938392.45504303,0
74531,20936196.838076286,0
74532,20934000.699387975,0
74533,20931804.041129544,0
74534,20929606.86321679,0
74535,20927409.1631874,0
74536,20925210.9476302,0
74537,20923012.210454375,0
74538,20920812.952239085,0
74539,20918613.17668983,0
74540,20916412.87637058,0
74541,20914212.060133487,0
74542,20912010.723461792,0
74543,20909808.867556352,0
74544,20907606.49059708,0
74545,20905403.593966067,0
74546,20903200.179100525,0
74547,20900996.245027624,0
74548,20898791.789650608,0
74549,20896586.813432295,0
74550,20894381.31935222,0
74551,20892175.30493411,0
74552,20889968.770844676,0
74553,20887761.719355974,0
74554,20885554.144919768,0
74555,20883346.054604918,0
74556,20881137.44399175,0
74557,20878928.311290234,0
74558,20876718.660809673,0
74559,20874508.49060497,0
74560,20872297.799917854,0
74561,20870086.591765072,0
74562,20867874.863309506,0
74563,20865662.61460729,0
74564,20863449.845607813,0
74565,20861236.56064273,0
74566,20859022.755011573,0
74567,20856808.43143496,0
74568,20854593.58517345,0
74569,20852378.225000747,0
74570,20850162.342016563,0
74571,20847945.939498067,0
74572,20845729.01681632,0
74573,20843511.574971505,0
74574,20841293.618469957,0
74575,20839075.13836294,0
74576,20836856.142277785,0
74577,20834636.625398584,0
74578,20832416.58861317,0
74579,20830196.033059046,0
74580,20827974.960683744,0
74581,20825753.366156973,0
74582,20823531.256271884,0
74583,20821308.62578052,0
74584,20819085.475047324,0
74585,20816861.805698436,0
74586,20814637.621444516,0
74587,20812412.913037326,0
74588,20810187.688283768,0
74589,20807961.945685863,0
74590,20805735.681335744,0
74591,20803508.899679895,0
74592,20801281.60223843,0
74593,20799053.78055374,0
74594,20796825.444854427,0
74595,20794596.587456595,0
74596,20792367.212438155,0
74597,20790137.31816091,0
74598,20787906.90620948,0
74599,20785675.977340203,0
74600,20783444.52697665,0
74601,20781212.55677339,0
74602,20778980.070627898,0
74603,20776747.066975903,0
74604,20774513.543717913,0
74605,20772279.501866806,0
74606,20770044.9406012,0
74607,20767809.86098565,0
74608,20765574.263783492,0
74609,20763338.14667501,0
74610,20761101.516637184,0
74611,20758864.360070925,0
74612,20756626.69184591,0
74613,20754388.501416188,0
74614,20752149.79543924,0
74615,20749910.571193982,0
74616,20747670.824705962,0
74617,20745430.56552308,0
74618,20743189.786045674,0
74619,20740948.486609098,0
74620,20738706.6734889,0
74621,20736464.334121596,0
74622,20734221.4821873,0
74623,20731978.11306984,0
74624,20729734.22452511,0
74625,20727489.81834231,0
74626,20725244.894583825,0
74627,20722999.44985796,0
74628,20720753.48926777,0
74629,20718507.01152008,0
74630,20716260.016933847,0
74631,20714012.50252335,0
74632,20711764.46960088,0
74633,20709515.919287536,0
74634,20707266.851961177,0
74635,20705017.267008882,0
74636,20702767.16351712,0
74637,20700516.541042812,0
74638,20698265.402290925,0
74639,20696013.747136705,0
74640,20693761.574078243,0
74641,20691508.88060555,0
74642,20689255.672765274,0
74643,20687001.94366265,0
74644,20684747.701041136,0
74645,20682492.938156273,0
74646,20680237.657288305,0
74647,20677981.861768316,0
74648,20675725.54650767,0
74649,20673468.715494223,0
74650,20671211.366750184,0
74651,20668953.499952156,0
74652,20666695.113290656,0
74653,20664436.21425374,0
74654,20662176.79516483,0
74655,20659916.858087696,0
74656,20657656.4037126,0
74657,20655395.433776494,0
74658,20653133.947757553,0
74659,20650871.94148667,0
74660,20648609.419412635,0
74661,20646346.377831306,0
74662,20644082.821522262,0
74663,20641818.74687084,0
74664,20639554.156518236,0
74665,20637289.05048443,0
74666,20635023.42357097,0
74667,20632757.28120045,0
74668,20630490.622997545,0
74669,20628223.446077757,0
74670,20625955.75368707,0
74671,20623687.543040745,0
74672,20621418.81691305,0
74673,20619149.5725768,0
74674,20616879.811220292,0
74675,20614609.535944793,0
74676,20612338.742457047,0
74677,20610067.4301053,0
74678,20607795.600319847,0
74679,20605523.257077213,0
74680,20603250.396328636,0
74681,20600977.016496293,0
74682,20598703.123087298,0
74683,20596428.711029895,0
74684,20594153.783609886,0
74685,20591878.340603076,0
74686,20589602.379282013,0
74687,20587325.900773253,0
74688,20585048.907831933,0
74689,20582771.397086367,0
74690,20580493.37142543,0
74691,20578214.825131882,0
74692,20575935.766722374,0
74693,20573656.19285794,0
74694,20571376.097698607,0
74695,20569095.488973863,0
74696,20566814.364424847,0
74697,20564532.724820424,0
74698,20562250.566308867,0
74699,20559967.890970893,0
74700,20557684.70187281,0
74701,20555400.995352134,0
74702,20553116.773748305,0
74703,20550832.034725085,0
74704,20548546.78033124,0
74705,20546261.00910607,0
74706,20543974.723993696,0
74707,20541687.919848334,0
74708,20539400.60048689,0
74709,20537112.76742381,0
74710,20534824.416257508,0
74711,20532535.54814057,0
74712,20530246.162599105,0
74713,20527956.268699657,0
74714,20525665.853501014,0
74715,20523374.923940204,0
74716,20521083.479250364,0
74717,20518791.51552095,0
74718,20516499.038016453,0
74719,20514206.044700142,0
74720,20511912.539568543,0
74721,20509618.514165826,0
74722,20507323.97362102,0
74723,20505028.915390357,0
74724,20502733.34468032,0
74725,20500437.2600388,0
74726,20498140.65744146,0
74727,20495843.538969904,0
74728,20493545.904615972,0
74729,20491247.75830071,0
74730,20488949.09489225,0
74731,20486649.913998004,0
